asin,review_date,rating,review_summary,review_text,product_title,product_brand,product_category,product_description,review_count,desc_best,product_description_filled,desc_source,category_lv2
B00KHKVYUS,2016-12-28,2.0,Two Stars,The colors don't show up very well and the product is really waxy!,Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KHKVYUS,2015-12-27,5.0,Great,I love it. The colors mix well together to.,Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KHKVYUS,2015-12-05,5.0,sucks,"Waste of time , and money. More like lip balm with clear color .",Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KHKVYUS,2015-11-22,1.0,THEY LIE TO YOU !,Was BAD and dry my lips,Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KHKVYUS,2015-07-03,2.0,Two Stars,eh,Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KHKVYUS,2015-06-04,4.0,Four Stars,Nice,Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KHKVYUS,2015-05-11,1.0,One Star,Never again,Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup,,All Beauty,,8,,Product: Pro Mix 15 Color Lip Gloss Lipstick Palette Set Cosmetic Makeup.,generated_from_title,Makeup
B00KUYY1CO,2018-02-05,5.0,Best color and super moisturizing.,This is more moisturizing than my Lancme or Este Lauder lipstick. This shade 915B is ultra flattering on my dark hair/lighter olive skin. Ive stocked up on this lipstick. My all time favorite.,Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2017-02-10,3.0,Three Stars,I like the lipstick and the color but the tubes are really flimsy,Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2016-03-11,5.0,My New Favorite,"I love these wet n wild Mega Last Lip color lipsticks. They have the staying power of a liquid long lasting lipstick with the creaminess of a stick. The quality of this equals that of luxury brand lipsticks. You can own this for what you would pay in tax for the luxury brand as well. It's also a perfect dupe for Kat Von D's Lolita. It's a rich nude wine color, but not a super a super dark wine color. I'm very fair with black hair, and those dark colors wash me out. This is a berry kissed neutral color. It's super pigmented and a perfect matte shade. This lipstick stays put without feathering. It doesn't last all day. I usually end up reapplying after lunch, and then before going out, which I don't mind. It's not drying like other long lasting lipsticks or liquids. It also blends well with lipsticks and lip glosses. Something other long lasting lipsticks can't do without flaking or getting that gritty texture. I have several shades in this line and have yet to find one that doesn't work for me. It's the perfect everyday lipstick and priced where you can buy one for your home, your purse, and your desk.",Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2016-01-04,4.0,Great color,"Great color and goes on smoothly. Feels great and doesn't have a weird texture or odor. This is now my second Wet n Wild lipstick and both provide long wear and great color. I'm blonde with fair skin and my daughter is brunette with fair skin. This color compliments us both. UPDATE: Just reduced this product by one star because of the packaging... the lid on this lipstick wears quickly and now hardly stays on. No longer can pull this out of my purse without the lid coming off and marking up the inside of my purchase. I have two of these and both lids are messed up. Please click YES if my review have been helpful to you, it will encourage me to continue writing and updating my reviews, and leave a comment if you have any questions, I will be more than happy to answer if I can be of help.",Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2015-12-04,3.0,Not What I Expected,Not as great as I thought it would be. It looks more brown on me and quite dark.,Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2015-06-22,5.0,Five Stars,"Absolutely love the ""spikes with rum"" color. It's a great matte color especially for the price!",Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2015-02-07,3.0,ok,Its ok,Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00KUYY1CO,2014-10-22,5.0,Five Stars,amazing colour,Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack),,All Beauty,,8,,Product: Wet n Wild Mega Last Lip Color 915B Spiked with Rum (2 Pack).,generated_from_title,Makeup
B00LHE03UA,2018-05-03,4.0,Its a great piercing. It just has way too much space ...,"Its a great piercing. It just has way too much space between the bar and my lip. If you have thin lips, Id suggest looking at a different piece of jewelry","Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2017-07-12,1.0,One Star,"We're way to big, not gauge wise but size","Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2016-05-27,1.0,Size Off,Too long (open) protrudes well over the lip once in.,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2016-05-16,2.0,Two Stars,Bought this for my boyfriend and it fits strange. The top part comes up way too high,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2016-04-20,4.0,Four Stars,cool,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2016-02-23,5.0,... the bar while pinching the spike made it way easy but unsure why or how it was so tight ...,Unfortunately it didn't fit cause my labret is pierced to far down but gave it five stars for the fast shipping if you have problems unscrewing the spikes I used an adjustable wrench and turned the bar while pinching the spike made it way easy but unsure why or how it was so tight the first time.. gig-itty,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2016-01-31,1.0,One Star,I couldn't unscrew the ends,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2015-05-16,5.0,Love it!,"Fits perfectly and looks so cool. Lost one of the spikes 2 hours after I got it though :( But other than losing one of the spikes, I love this ring, fits so comfortable and it's really unique looking. And for a great price! :)","Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2015-03-28,5.0,Great product !!!,Very happy .... Perfect size ... Easy to open and close . Also great material !!! Defiantly I will reorder some more if needed .,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00LHE03UA,2015-03-27,1.0,One Star,I couldn't unscrew the ends,"Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry 4 & 5mm Steel Spikes 14g 3/8"" By Eg Gifts",EG GIFTS,All Beauty,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",10,"14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts","14g Surgical Steel Lippy Loop Labret Lip Ring Body Jewelry Piercing with 4 & 5mm Steel Spikes 14 Gauge 3/8"" By Eg Gifts",original,Makeup
B00M681EX6,2017-06-26,5.0,Five Stars,Light weight and very nice. Stays on all day,"EX1 Cosmetics Invisiwear Liquid Foundation F100 - Oil and Fragrance Free, Dermatologically, Clinically Tested",EX1 COSMETICS,All Beauty,"The product that started it all! Features the ground-breaking unique pigment base of yellow and gold pigments that are skin-like, blending seamlessly into the skin for a truly natural finish. Formulated with light diffusers to unify skin tone and effortlessly cover imperfections, this buildable, lightweight foundation provides the provides medium to full coverage finish. Available in 16 shades, each of the foundation shades feature ground-breaking flexibility and stretch to reach across a broad range of skin tones to provide a seamless match, thanks to the versatility of its pigment base aiming to ensure that the undertones are accurate. The unique pigment base found in the Invisiwear Liquid Foundation has catapulted it to become the ultimate cult red-carpet beauty go-to for makeup artists and celebrities thanks to its precision-matching capabilities, garnering a large celebrity following such as Adele, Kim Kardashian, Nicole Scherzinger, Britney Spears, Reese Witherspoon, Rita Ora, Kate Hudson and many others.",10,"The product that started it all! Features the ground-breaking unique pigment base of yellow and gold pigments that are skin-like, blending seamlessly into the skin for a truly natural finish. Formulated with light diffusers to unify skin tone and effortlessly cover imperfections, this buildable, lightweight foundation provides the provides medium to full coverage finish. Available in 16 shades, each of the foundation shades feature ground-breaking flexibility and stretch to reach across a broad range of skin tones to provide a seamless match, thanks to the versatility of its pigment base aiming to ensure that the undertones are accurate. The unique pigment base found in the Invisiwear Liquid Foundation has catapulted it to become the ultimate cult red-carpet beauty go-to for makeup artists and celebrities thanks to its precision-matching capabilities, garnering a large celebrity following such as Adele, Kim Kardashian, Nicole Scherzinger, Britney Spears, Reese Witherspoon, Rita Ora, Kate Hudson and many others.","The product that started it all! Features the ground-breaking unique pigment base of yellow and gold pigments that are skin-like, blending seamlessly into the skin for a truly natural finish. Formulated with light diffusers to unify skin tone and effortlessly cover imperfections, this buildable, lightweight foundation provides the provides medium to full coverage finish. Available in 16 shades, each of the foundation shades feature ground-breaking flexibility and stretch to reach across a broad range of skin tones to provide a seamless match, thanks to the versatility of its pigment base aiming to ensure that the undertones are accurate. The unique pigment base found in the Invisiwear Liquid Foundation has catapulted it to become the ultimate cult red-carpet beauty go-to for makeup artists and celebrities thanks to its precision-matching capabilities, garnering a large celebrity following such as Adele, Kim Kardashian, Nicole Scherzinger, Britney Spears, Reese Witherspoon, Rita Ora, Kate Hudson and many others.",original,Makeup
